platform,press,keyword,comment
news,기타,이재명,"1천만원을 넣었다 뺐다, 반복 배팅한것을 싸그리 합산해서 2억3천.? 으로 부풀렸다지.?ㅋㅋㅋㅋ"
news,기타,이재명,포카안쳐봤나! 잃기만했것나.돈딴거 넣고 하지~
news,기타,이재명,국힘 애쓰네..
news,기타,이재명,이재명 빨리 대통령 만들어놉시다!!내란의 힘 !! 지긋지긋해!
news,기타,이재명,대한민국 헌정질서를 파괴한 내란잔당 국짐당 해체를 기원합니다♡
news,기타,이재명,벌써 벌금받고 끝난일을ㅉㅉ 윤건희나 수사해라 이놈의 내란당아
news,기타,이재명,2찍이들 니들이 찍고 지지하는 국짐 애들 범죄에 대해서는 아무말도 못하는 한심 것들..딱하다 부끄러운줄 알아라
news,기타,이재명,그니까 이래도 이재명이 유력하니 국힘은 도대체 뭔 짓을 한거니? 니들은 더 큰 죄를 지었으니 국민이 외면하지 니들은 니들 죄부터 용서를 빌고 용서를 구해 이재명은 지아들 잘못된거 용서를 구하고
news,기타,이재명,저기요 이미 끝난사건가지고 짜집기해서 가족건드는건진짜 아닌거같아요 ㅋㅋ 뒷감당 되시겠어요? 똑같이 되치기당해바야 정신차리려나 ㅋㅋㅋ 몇일안남았는대
news,기타,이재명,"여기 리박스쿨 출신 엄청 많을 듯. 댓글달면 늘봄교사 자격증도 받고, 무슨 초등학교까지 댓글부대를 침투시키냐. 참 나럿돈 어이없이 펑펑 쓴 듯. 그래서 윤석열이 늘봄 예산 삭감했다고 계엄까지 한 듯."
news,기타,이재명,여긷 댓글 부대 출동 했나보네요 ㅋㅋ 저당히들 해라 국힘은 항상 가족들 건들이는 나쁜 습성 맘에 넘 안들어 그리고 조중동 기자들
news,기타,이재명,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋ짐짝당 마지막 쥐어짜는구나 ㅋㅋㅋㅋ 도박한 넘 잘못이지만 도박하는 넘 빼고 넣고 반복할텐데 2억이면 2,3천 정도가 원래 돈이겠구만 ㅋㅋㅋㅋㅋ"
news,기타,이재명,한경은 하루종일 이걸 속보로 띄워놓네 ㅋㅋㅋㅋ언제나온 얘긴데 하루종일 속보야 ㅋㅋㅋㅋㅋㅋ너무 티난다 ㅋㅋㅋㅋ
news,기타,이재명,집구석이 셋트로 파도파도 비리덩어리니! 김문수대통령님홧팅!!
news,기타,이재명,"그 아들 6월에 결혼한다면서? 근데 백수에다가, 성매매 의혹에, 불법도박으로만 2억 3천여만원, 통장에는 3백여만원이 전재산이고, 각종 음란 혐오발언으로 전과가 있고.. 이재명 아들에게 딸 보내는 부모 속이 어떨지... 에휴"
news,기타,이재명,집구석 왜 저러냐 진짜
news,기타,이재명,이재명이 대통령될까봐 되게 쫄리나보네 그러게 계엄은 뭐하러 해서 조기대선하게 하냐? 니들은 석열이를 욕해야 정상 아니냐?
news,기타,이재명,애비가 줬겄냐? 그 누가 준 뇌물이지. 혹 유시민이? 이건 유시민식 합리적 의심이다.
news,기타,이재명,비리가 난무하는 자가 나라를 어떻게 할지 참 안봐도 뻔하네ㅡ
news,기타,이재명,싱도야 아들 퇴직금 오십억 무죄 팁좀 알려줘라 판새들 성접대 한거니?
news,기타,이재명,천만원으로 따고 꼴고 따고 꼴고해서 2억 거래하면 2억규모 되는거냐?ㅋㅋㅋ
news,기타,이재명,윤건이나 구속해야지 같은부류라서 남탓만 하고있지
news,기타,이재명,사회악 국짐것들 탈탈 덜어보자 어마어마한 노다지가 나올거다
news,기타,이재명,리박스쿨? 그거나 해명해봐 권성동 임마
news,기타,이재명,몇 년 전꺼 또 율궈 먹고 울궈 먹고 하는 짓이 국짐당 진짜 이번에 정당 해산 당해라
news,기타,이재명,내란당 2찍이들아 저런거 찾을 시간에 국민이 필요한게 뭔가 생각 좀 해라! 어떡해서든 연관 된 사람들 무작정 헐뜯지만 말고!! 가족사든 뭐든 우리를 위해 일 잘할 사람을 뽑는게 대통령 투표야 니들이 찍은 썩열이 봐라.. 어휴 할많하않
news,기타,이재명,이재명이 보복 안하다는데... 국민의힘은 적당히 하지?? 자꾸 보복을 부르네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 준석이가 이재명 아들을 꺼내더니 니들이 그걸 받아서 뭐하는거냐?? 준석이는 국민의힘 원외 당이였어??
news,기타,이재명,3년동안 그렇게 검찰 200명으로 쑤셔도 안되는걸 이제와서 그리하는 국짐 모습에 이젠 안쓰럽기까지 하구나 사흘남았다 열심히 그 지푸라기라도잡고 버텨라 너희들이 생각하는 최악의 시나리오가 현실로 다가올게야
news,기타,이재명,내란조사나 이렇게 해봐라.계엄이 국민을 옥죄려했는데 협조도 안하고...국힘은 이래서 안됨 ! ! !
news,기타,이재명,조사 철저히
news,기타,이재명,조정훈 리박스쿨 조작댓글 부터 권성동 밝혀라
news,기타,이재명,"내란 동조들 아니면 말고, 무너진 경제 살릴 대통령 뽑으시겠습니까 내란동조 세력 뽑으시겠습니까 선거비 보전 받으려고 저질발언 내뱉는 후보 뽑으시겠습니까"
news,기타,이재명,윤거니가 안털었을거같음?괜히 본투표 앞두고 흠집내려고 별
news,기타,이재명,윤석열은 자식도 없는데 국짐당 너희들 언제부터 자식생각했냐
news,기타,이재명,김건희나 고발해라 ㅋㅋ 😂
news,기타,이재명,그렇게 김문수 소방헬스 사용과 전광훈 같은 인간 만나는 이유가 뭐야 이처럼 조사 해봐라 김문수도 매 한가지다
news,기타,이재명,카리나 신을 건드려?? 건들면 져야지
news,기타,이재명,"국힘 지금 이럴때가 아니라고 보는데, 이낙연하고 개헌압장을 김문수와 이낙연하고 공동발표도 안하고 지금 나도 김문수 개헌입장 안밝히는데 의심하고 있거든? 왜냐? 한덕수랑 단일화한다고 해놓고 조금 유리하니까 입다물고 고집부리고 개헌한다고 강한 의지 보여주고 지금 유리하니까 개헌없던걸로 침묵하고 있는것같은데 , 걍 니 이러고 대통령되면 침묵하고 없던일로 지나갈려고?"
news,기타,이재명,개가 똥을 끊지. 아주 마지막 발악을 해라
news,기타,이재명,진짜 머같은 가족일세
news,기타,이재명,국힘은 반성없는 내란옹호당 대구경북부산울산당 나라를 좀 먹는 당 일본을 찬양하는 당 국민을 개돼지 취급하는 당 해체되어야할 당
news,기타,이재명,엥간히 해라 마이 무거따
news,기타,이재명,댓글부대 작업중인가~~~
news,기타,이재명,노엘이한테 사과해라 니들은
news,기타,이재명,민주당이 좋아하는 특검 ㄱ ㄱ
news,기타,이재명,권성동이 가짜 기자회견한건 왜 기사 안씀??
news,기타,이재명,내란견들 뻔뻔한거봐
news,기타,이재명,요도세자
news,기타,이재명,박원순때랑 달라진게 없네
news,기타,이재명,죄 안받을라고 이미 판결난 사건까지 다 긁어오는 내란당 내란죄 받을준비나 해라
news,기타,이재명,"잊지말자 12월3일, 지금 왜 선거를 하는지"
news,기타,이재명,응 이재명 뽑을거야 국힘 정당 해산시켜야하니까
news,기타,이재명,내란당이든 준석열이든 얘네는 반성도 없고 부끄러움을 모르네 이재명 아들 나무위키 검색해 봐라! 당시 아들일로 뉴스 터지자마자 이재명은 곧바로 사과 하고 반성한다고 머리 숙였다 그것도 2021년도에!! 아들이 대통령 선거 나왔나?? 연좌제도 아닌 나라에서 그래도 자식이라고 곧바로 성명서내서 사과 하고 고개 숙였는데 내란당 국개들은 어떤가? 마X 사건에 음주운전 하는 자식들 일에 진심으로 고개 숙인 내란당것들 봤냐?? 2021년 당시에도 득달같이 달려들어 이재명 하나 죽이려고 난리치더니 또 사골우리듯 건수 하나 잡았다싶어서 물고 뜯네;
news,기타,이재명,진실을 말하면 화를 낸다.
news,기타,이재명,흑색선전! 또나오네. 그럴수록 느그들 손해.
news,기타,이재명,프레임짜서 계속 지껄여봐라~~ 3일남았다 곧 다밝혀질테니 계속들 떠들고 기사올리고 해라 4일이후로는 깜방갈준비들하자
news,기타,이재명,이렇게 건들이다 나중에 얼마나 더 크게 돌려 받으려고 저러는지 원.... 적당히 건들어라. 그러다 이재명 터지면 너네 다 골로간다.
news,기타,이재명,국짐당 이것들이 지은 죄가 많아서 아주 벌벌떠는구나~~ 어떻게든 이재명 떨구고 싶어서~!! 국짐이든 이준석이든~ 도둑이 지발저린다고~~ 아주 용을 쓴다~ 그래도 대통령은 이재명!!!!
news,기타,이재명,이제 진짜 깔게 없나보다... 국운이 이재명에게로 몰렸어요 님들아 포기하세요... 두려워마세요.... 그릇이 님들이랑 비교가 안될정도로 크셔서 정치보복 이딴거 안하신대요...ㅋㅋㅋ
news,기타,이재명,국힘 저것들은 끝까지 비방만하네 국민들 잘살게하려고는 절대 없고 지들밥그릇만 챙기기 바쁘니
news,기타,이재명,언론을 동원한 최후의 발악...
news,기타,이재명,국힘 내란동조 분열조장 능력없는 자신의 이익만을 위해 한덕수 김문수를 세운 이익집단 선거로 아웃시키자
news,기타,이재명,국힘... 하 진짜 발악을 하는거 같다. 뭐라도 탈탈 털어서 우기고보자는 심산으로. 최악이다 진짜 국힘은.
news,기타,이재명,저 집구석엔 멀쩡한 인간이 누구?
news,기타,이재명,이것들은 졸라시끄럽네 ㅋ더이상 이재명에게 문제 제기가 없나 보군 엄청 깨끗한가봐 이재명 이제는 아들이야 ㅋ 원래 사람아닌것들이니깐 아들 문제 있으면 처벌하면되지 근데 대통령은 이자명이 야
news,기타,이재명,"네거티브로 일관하는 사람을 대통령으로 뽑을것인가? 잘하는것은 이기심 가득한 "" 이간질 "" 이런 사람들을 뽑을것인가? 김문수와 쎅스톤이 잘하는것이 ' 이간질 ' 말고 또 뭐가 있는가. 이 두놈의 정책이 하나라도 생각나는가? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
news,기타,이재명,미래가 없는 국힘. 끝.
news,기타,이재명,내리ㅡㄴ당아 일좀해라
news,기타,이재명,국민의짐당 . 유튜브의 리박스쿨 검색해보면 댓글부대 실체확인.
news,기타,이재명,좌파들은 창피해 할 줄도 몰라. 낮짝이 워낙 두꺼워서
news,기타,이재명,건희는???
news,기타,이재명,진짜 마지막까지 드럽네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
news,기타,이재명,어디서 돈이 거저 생겼나.. 조사해봐야함
news,기타,이재명,"민주당은 책략가좀 바꿔라. 쉰내나는 댓글부대공격 10년전에 이미 유행 지났어요... 도박하는 아들, 음담패설 아들 집안꼴 자알~~~돌아간다"
news,기타,이재명,사회생활1도 안해본 접대 매니아의 아파트 구매자금 출처 확인하고~청렴한척하시는분 지사시절 업추비 수천만원 상품권 구매 사용 내역도 출처파악해라~!!!
news,기타,이재명,조사하면 대장동 비자금 쏟아질걸
news,기타,이재명,이재명 지긋지긋하다.온가족이 비리라니.. 윤석열과 함께 동시에 보내버리고 좀 평화롭게 살자
news,기타,이재명,대통령 부인 장모 아들 똑같이 의혹있음 풀어야지
news,기타,이재명,옆집 애비 어미 자식이 몽땅 불한당인데 이웃사촌이라고 그래도 좋단다. 기왕이면 딸 있는분은 사돈맺는것도 젛겠네요
news,기타,이재명,주진우 니 병역이나 검증해주세요
news,기타,이재명,주진우 니가족비리조사단이나 만들어라
news,기타,이재명,썩어빠진 집안에 썩어빠진 나라~~~
news,기타,이재명,바둑이 두루킹 바둑이두루깡 바둑이두루킹도 나와나??
news,기타,이재명,왈왈
news,기타,이재명,내가 살아보니 자식은 정말 내 맘대로 안되더이다. 이것은 모두 수년 전 이미 얘기한 사안..이 시점에 이걸 떠 꺼내서 ㅜㅜ
news,기타,이재명,"국민은 정상적인 가정의 후보를원한다,,"
news,기타,이재명,ㅋㅋㅋㅋ 이준석이 피운 불씨가 이준석은 태웠지만 국힘에겐 연료가되어버렸구나.이재명과 이준석의 개싸움이 결국엔 국힘에 도움되는 모양새임
news,기타,이재명,병치레
news,기타,이재명,뭐하고 있다가 이제서야? ㅉㅉ 선거끝나고 하지그랬남 ㅋ
news,기타,이재명,저기요 리죄씨 선거광고 그만 보고싶다고 계속 신고중인데 왜자꾸 뜨나요
news,기타,이재명,리박스쿨 자손군 해명해라. 댓글알바가 아직도 설치네. 대대적으로 수사하라.
news,기타,이재명,막판ㅋㅋ까지 더럽다 나불거린다고 말이냐아니면 미안^^; 이거냐
news,기타,이재명,부대 들통나니까 민주시민이 부대인것처럼 몰고 가는군. 역시 댓글부대가 조직적으로 움직이는건가?
news,기타,이재명,주진우 니가족도 한번털어보자발악을한다 쯧쯧 법도다이상하게해석하더만
news,기타,이재명,거래금액 아님? 100만원가지고 290번 넣었다 빼기를 반복하면 내 실입금액은 100만원 뿐이지만 거래 입금액은 2억 9천이 되는거죠
news,기타,이재명,이준석 성접대와 국힘 댓글조작은 왜 조용한가요이것이야 말로 속보지 언론이 제 할일을 해줘야지
news,기타,이재명,아 저렇게.하고 댓글부대 동원하게? 기자들도 댓글부대랑 연관된거 없는지 조사해봐야함 유시민이.대통령 후보도 아닌데 이시기에 관련 기사가 500개가.말이됨??????
news,기타,이재명,ㅋㅋ니들은 꼭 죽인다
news,기타,이재명,이번기회에 국집당 아들들도 탈탈 털어보자!!먼지털듯!!세신하자!어디가 더 깨끗한지 함 털어보지!!!‘
news,기타,이재명,한경아 특검 준비해라 ㅋㅋㅋ
news,기타,이재명,발악을하네내란하고 비교가되나
news,기타,이재명,도박자금이 2억이 넘는다는데... 뭔일하는데 돈을 그렇게모았나? 아님 이재명한테 증여받은건가?
news,기타,이재명,"와우!! 주진우 부산 해운대구 초딩 아들 현금만 10억대, 국힘 의원 나으리 자녀분들도 같이 털어보자!!"
news,기타,이재명,우리집은 가난해서 내가 수학여행비 벌어서 다녀왔는데 저 집안은 돈이 넘쳐서 사이버도박을 2억치 하네
news,기타,이재명,요도세자 어쩔라고 그러구 사냐
news,기타,이재명,성남 마피아가 뒷백이겠지
news,기타,이재명,배소연이도. 재산이 100 억인데.
news,기타,이재명,돈이 어디서 나온겨????
news,기타,이재명,국힘은 정치 보복 해주세요~~제발요~~하네
news,기타,이재명,남경필 의원과 자식이 사고 쳤을때와 진짜 비쿄된다.
news,기타,이재명,그래서?안먹힌다 ㅎㅎ
news,기타,이재명,지하철 방화는 어디로 갔어?
news,기타,이재명,가지가지 하시는 집안이시네요 ~~~ 범죄 숍핑하나 ?
news,기타,이재명,매우 음흉한 정당 검찰이 잘도 조사안하고 놔뒀었겠자
news,기타,이재명,https://www.youtube.com/live/kPEmk9t89Nw?si=5H1eQa2puvOzj5sP
news,기타,이재명,"엌ㅋㅋㅋ 댓글부대 폭로되니까 인터넷 댓글창, 그것도 부려 한국경제 계열사가 클린하네"
news,기타,이재명,스포츠토토 나도 해봤는데 입금내역만 가지고 따지면 어쩌라는거야?ㅋㅋ 손해보기도 하고 따기도 하고 본전치기 하기도 하는건데 입금내역과 출금내역을 같이 따져야지
news,기타,이재명,그 아비에 그 아들..무섭다.
news,기타,이재명,543만원이 2억4천이.되는 매직ㅋㅋㅋㅋㅋ 100만원 짜리 10판 배팅하면 1천만원 도박금액이여ㅋㅋㅋㅋ 법원에서도 다 판결끝난걸로 열심히 산다
news,기타,이재명,김건희 가족 비리 진상 조사단은 안만드냐?
news,기타,이재명,내란당아 시끄럽다 적당히해라 댓글부대처벌해라 내랑당들이 댓글부대 시키거겟지 한심하네
news,기타,이재명,소고기도 쌘드위치도 샴푸도 법카로 사는 알뜰한집이니 자세히 살펴봐요.
news,기타,이재명,"동호대군께서는 곧 세자가 될 귀한 몸입니다. 심심해서 게임 좀 한걸 가지고 야단법석을 피우면 안됩니다. 어려서 부터 쌍욕과 젓가락으로 쑤시는 일은 집안에서 일상적인 일인데, 그정도 일로 놀라다니 민망합니다"
news,기타,이재명,국민의힘 댓글부대 어쩔껴~~~
news,기타,이재명,내란국힘이 최후의 발악을 하는구나. 3일후면 정당해산인가ㅋ
news,기타,이재명,지겹다
news,기타,이재명,검찰이 탈탈 털었는데 걍 넘어갔겠냐?
news,기타,이재명,그래서 어쩌라구???
news,기타,이재명,내란 최후의 발악들 인가. ?
news,기타,이재명,이런 속보말고 리박스쿨 고소한 것도 속보로 내봐요. 리박스쿨 -> 댓글부대 자손군 -> 자손군 젊은 사람 대상으로 늘봄 강사 자격증 지원 -> 자손군 늘봄 배치 -> 초등학생 극우교육함
news,기타,이재명,안마방 매니아 이동x
news,기타,이재명,이럴때가아님 늘봄교실이나 해명해보셔
news,기타,이재명,너희들도 한번 탈탈 털어보자!
news,기타,이재명,리박스쿨 해명하라
news,기타,이재명,리박스쿨 수고가많으시네ㅋㅋ댓글공작열심히하세요
news,기타,이재명,국회의원 모두 가족 검증 똑 같은 조건으로 검증 해보자
news,기타,이재명,아버지가 그모양인데 자연스러운 결과지
news,기타,이재명,이제 니네 입에선 된장이 나와도 똥으로 보인다 .. 그만싸라 ..
news,기타,이재명,참 한결 같이 병 맛이야
news,기타,이재명,이 계기에 국회의원 정치인들 고위 간부들 딱 조국씨만큼 싹 수사해봅시다 문제 있는 자는 처벌 받아야지요
news,기타,이재명,쌍방울.대장동.코나아이.성남FC.법인카드깡 등등등등등.
news,기타,이재명,민주당의원들이 곧 당담경찰서장 탄핵예정
news,기타,이재명,하루하루 다가오니까 너무 무서운가봐...
news,기타,이재명,이게 속보냐? 다 쓸어버려야한다 저 것들은
news,기타,이재명,국짐당그만좀해라그럴 시간에 윤석열계엄한거나 국민들한테 사죄하고 용서를비시죠~물고뜯고 해봤자 국짐당만 더초라해집니다 계엄은 국민들삶을 짖밟으려고 했습니다 어떻게 이재영 만 죽이려고 그가족의 가족뿌리 까지 찿아내서 피를봇녀고 하는지 국짐당은 이재명보다 더한국회의원들도있을건데
news,기타,이재명,징글징글한 국짐들 이번엔 이재명 찍어야 겠다
news,기타,이재명,"아우 국짐 지겨워,,"
news,기타,이재명,도박중독은 치료받음 되고.성매매 다닌건 담달 결혼 하니 안다니것죠 이제. 결혼 하고도 다니것어요. 지 애비가 대통령인데. 담달 결혼 합니다. 이제 그만 괴롭히자고요 결혼 축하합니다 이동호씨~~
news,기타,이재명,리박견 그만짖어 시끄러워
news,기타,이재명,맨날 뒷북만치네~진즉 이슈를 만들어야지~
news,기타,이재명,언젯적 이야기? 문제있었으면 지난번 선거때 검찰들이 가만뒀겠냐? 국짐 급하니 막 던지는구만 댓글 부대는 자손뭐시기인지 풀었냐?
news,기타,이재명,여기서 여야 편갈려서 싸우는 백성들이 바보다. 정치인은 알고보면 마지막에는 여야가 막론하고 다 한편일뿐이다.정치인들의 국민을 백성머슴으로 다루기 위한 연기에 속지 말아라.
news,기타,이재명,도박자금불투명하면 고발해서뭐하게 퇴직금40억보다는적잖아
news,기타,이재명,실력이 없으니 네거티브 전략 안쓰럽다
news,기타,이재명,국짐놈들 징글징글하다.내란당은 해체가답이다.
news,기타,이재명,끝났어요. 자중 합시다.
news,기타,이재명,쓰레기당
news,기타,이재명,대통령 되서 뭐하려고?
news,기타,이재명,도둑넘 국민의짐
news,기타,이재명,국짐 잘하는거...니들당 마약한 아들둔 인간은?
news,기타,이재명,나라를 국민을 잘 살게 해줄 대안은 없고 이재명 죽이기에만 몰두하는 인간들 쫄릴짓을 엄청한 것들
news,기타,이재명,이재명이가 검찰 없앤다 하는데 검찰에 고발해 봤자지..
news,기타,이재명,범죄자집안다교도소앞으로~
news,기타,이재명,국짐 저것들 또 가족 건드네 이재명 대통령 될것 같지? 이참에 내란당 해체쇼나 보여줘
news,기타,이재명,발악.
news,기타,이재명,꼭 헐뜯어서 표를 더받고싶나?? 좋은정책으로 표를 더받을 생각을 해야되는거 아닌가?
news,기타,이재명,이재명 아들은 일안하고 뭐하냐????후보 사퇴해라 어디 대통령 자리 탐내고있어 모든 면에서 수준이 전혀 안되는데
news,연합뉴스,이재명,ㅋㅋㅋㅋ 한분은 미담만 드러나고 ㅎㅎㅎㅎ ㅎㅎㅎㅎ 한넘은 전과만 드러나네 ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ
news,연합뉴스,이재명,6월3일은 보수 진격의 날입니다. 민주당 의원 대가리 갯수 보다 투표가 더 무서운 것을 보여줍시다.
news,연합뉴스,이재명,신천지발 댓글부대 얘기나오더니 사실인듯
news,연합뉴스,이재명,이재명이 입만 벌리면 거짓말 한다는거 충청도분들이 모를리 없다. 양반동네 충청도는 수시로 말 바꾸며 거짓말하는 양아치 이재명이 절대 안찍을거다.
news,연합뉴스,이재명,김문수 댓글공작 리박스쿨 선관위 철저히 조사하라
news,연합뉴스,이재명,김문수 댓글공작팀. 리박스쿨 선거법위반으로 사퇴하고 조정훈의원사퇴하고 국힘당 해체시켜라
news,연합뉴스,이재명,"아버지는 입연초 매수대금 가지고 야반도주, 아들은 상습도박, 불법성매매, 상상초월 음란댓글에 아내는 불법 법카유용, 찢은 노총각사칭 여배우농간, 만취음주운전, 검사사칭 위증교사, 함께 일했던 여러 지인 자살. 심지어 전비서실장은 찢 정치하지 말라고 유서쓰고 자살. 창피해서 저 상판대기 들고 어찌 전국을 다닐까? 철면피 양심불량 인간 말종일세"
news,연합뉴스,이재명,"이제 이재명은 일잘한다는것도 거짓으로 다 드러났고 인성은 물론 가족들은 살인에 도박에 여성혐오발언에, 진짜 도대체 왜 지지하는거임. 전라도 사람들은 누가 진짜 민주화운동을 한지 알아보길. 눈닫고 귀닫고 무조건 이재명만 지지하지말고."
news,연합뉴스,이재명,재명이 집에는 현금이 얼마나 많을까 궁굼. 예전 재명이 집에서 현금 수억원을 들고나왔다고 하고 백수인 아들도 2억원이 넘는 돈으로 상습도박을 했다니 집에 온통 현금일 듯. 그돈 어디서 났을까? 전형적인 부정부패의 표본일 듯.
news,연합뉴스,이재명,"이재명...대장동 비리, 대북송금, 변호사비 대납의혹, 법인카드 횡령, 선거법 위반, 대통 직속으로 기재부 두고, 현금살포, 대법관증원, 공수처 강화, 검수완박, 전교조 뜻대로 교사들 학교서 정치활동 자유, 민주탄핵당 죄명이위한 방탄 입법남발, 탄핵 31번, 대통 연임제, 조국이 사면, 삼권분립 파탄, 가족 사법리스크 등등 거대야당과 이죄명이 폭주는 이제 시작일 것이다."
news,연합뉴스,이재명,"2025년 6월은 제 2의 6.25전쟁 중. 75년 전 북한과 중공의 공산 침략을 온몸으로 막아냈던 선조들처럼 지금은 좌파와 중공의 침략을 온 국민이 힘읗 합쳐 투표로 막아낼 때. 싸우자, 이기자! 무찌르자 오랑캐, 때려잡자 민주당!"
news,연합뉴스,이재명,어차피 전라도는 이미 과반정도 투표끝냈음 그말은 즉 1찍들 거의 투표끝냈다는 뜻
news,연합뉴스,이재명,"암사동 일가족 몰살사건이 있었습니다 .대선후보의 조카가 연루된 살인사건입니다아버지는 중상(살인미수),어머니는 사망.사귀던 딸도 사망한 사건입니다 얼마나 끔찍했던지 칼로 수십군데를 난자해서 죽인 사건입니다 이런 집안의 정치인이 대선후보로 나왔습니다 정신질환이라 해서 감형하면 안된다고 적극적으로 주장하던 사람이 자기 조카라는 이유만으로 선처를 요구했습니다 이런 집안의.이런사람이 국민의 대표가 되어서는 안됩니다"
news,연합뉴스,이재명,전라도빼고 이번에 김문수가 이겼다
news,연합뉴스,이재명,2️⃣❤️2️⃣❤️2️⃣❤️2️⃣❤️2️⃣❤️2️⃣❤️
news,연합뉴스,이재명,연합 니들 뭐하냐? 일어났으면 딴소리 말고 오늘중으로 리박스쿨 늘봄교실 기사나 올려라. 김문수 공약이고 자라나는 애기들 대상으로 난리났는데 관심없나봐?
news,연합뉴스,이재명,김문수가 역전한 것 같다. 6.3 대선에서 김문수 대통령이 발표될 것 같다. 이낙연 찬조연설처럼 전라권에서도 역대 누구보다도 김문수 지지가 많이 나올 것 같다. 인물 청렴도 능력등의 모든면에서 청렴 청백리 김문수와 도적질하고 살아온 짜가. 전 가족 범죄자 찢이와는 같은 선에 놓고 비교하기 조차 민망할 정도로 차이가 큰 것 같다. 어제 대중교통을 이용하다가 어떤 고3이라고 하는 여자 아이가 다가와 부탁이 있다길래 김문수 지지해 달라고 해서.. 그렇게 하겠다고 했더니 고맙다고 하더라. 이게 현실이다.
news,연합뉴스,이재명,찢죄명 횡령궁 쑤동호 유전자는 거짓말 안하네
news,연합뉴스,이재명,재명아 기냥 조용히 접어라 게임은 끝난거같다 대통령은 아무나하냐 지나가는 개가웃겠다
news,연합뉴스,이재명,리박스쿨 자손군들이 엄청많군ㅉㅉ 뉴스타파 진짜 큰일했다! 이승만 박정희 학교 리박스쿨 자유손가락군대 자손군 늘봄학교필승 단톡방출신들이신가? 정신들좀 차려라 진짜
news,연합뉴스,이재명,범죄자 이재명 대장동으로 몇천억을 해먹고 부하직원에게 책임전가 8명을 죽음으로 몰고 30번에 탄핵으로 나라의 경제를 파탄으로 만든 죄를 물어야 합니다. 삼권분리를 지켜온 이나라 민주주의 파멸로 이끌고 있습니다. 정치에 무지한 국민들을 내란이란 죄로 선동하여 심판한다는 명목하에 온갖 법을 만들어 독재하고 있습니다. 호텔경제학이라는 초등학생 경제론으로 이 중요한세계정세에 이재명이 대통령이 되면 나라경제는 지금보다 더 망할것입니다. 결국 여러분은 경제적으로 힘들어 질것이고 다 파산하게 될것입니다
news,연합뉴스,이재명,"이재명, 中 대만침공 질문에 ""외계인 지구 침공하면 그때 생각"" ㅋㅋㅋ"
news,연합뉴스,이재명,추악한 범죄자 이재명 영창으로 가라 그곳이 범죄자 가 있을 곳이다. 범죄자 는 반드시 영창으로 보내라
news,연합뉴스,이재명,김문수로 찍어야만 나라가 산다.
news,연합뉴스,이재명,결과만 봐로 문죄인 400조 빚 남김 이재명 100조이상 경기도 빚 남김 거지로 살고 싶으면 뽑고 거지나 되라
news,연합뉴스,이재명,이미 박닥 민심은 김문수로 뒤집혔다.. 사회복지사 평범한 가족과 패륜 범죄 가족이 비교가 되나?
news,연합뉴스,이재명,부실선거라는 사람들이 말하는 부실선거와 부정선거의 차이는 뭘까? 공무원의 실수면 부실선거이고 고의면 부정선거인가? 이재명으로 미리 기표된 표를 보고도 부실선거라고 한다. 어떻게 실수를 하면 미리 사전투표지를 출력해서 이재명에 기표하고 반으로 접어서 봉투에 넣어서 교부하냐? 참 신기한 실수일세.
news,연합뉴스,이재명,"뱀눈깔, 범죄자 가족은 패쓰하자 일단!"
news,연합뉴스,이재명,정체 드러난 리박스쿨 댓글공작팀..어차피 깜빵갈거 최후까지 발악하네..이재명 떨어뜨려야 지들이 사니까..뉴스타파 긴급보도 안 본 사람들에게 널리 알려야한다~~!!
news,연합뉴스,이재명,숨은 보석 2번 김문수… 알면 알수록 감동.. 우리나라에도 존경할 수 있는 정치인이 있었네요…
news,연합뉴스,이재명,김문수 화이팅 독재 공산화를 막아주세요
news,연합뉴스,이재명,세상이 다 사이비판이야…. 통일교 신천지 남묘어쩌고… 리박스쿨 터진거 대박이다 진짜
news,연합뉴스,이재명,"파란당 전두환, 빨간당 노무현 이란 표현이 딱 맞아 떨어지는 이번대선이다......이번에는 빨간당이다....."
news,연합뉴스,이재명,어차피 대통령은 이재명
